source_node,target_node,label,score,rank,algorithm
3,5068,0,0.0,70,adamic_adar
3,5079,0,0.0,71,adamic_adar
3,5115,0,0.0,72,adamic_adar
3,5142,0,0.0,73,adamic_adar
3,5438,0,0.0,74,adamic_adar
3,5643,0,0.0,75,adamic_adar
3,5820,0,0.0,76,adamic_adar
3,6273,0,0.0,77,adamic_adar
3,6464,0,0.0,78,adamic_adar
3,6472,0,0.0,79,adamic_adar
3,6487,0,0.0,80,adamic_adar
3,6605,0,0.0,81,adamic_adar
3,6674,0,0.0,82,adamic_adar
3,6702,0,0.0,83,adamic_adar
3,6787,0,0.0,84,adamic_adar
3,6810,0,0.0,85,adamic_adar
3,6846,0,0.0,86,adamic_adar
3,6896,0,0.0,87,adamic_adar
3,7138,0,0.0,88,adamic_adar
3,7153,0,0.0,89,adamic_adar
3,7185,0,0.0,90,adamic_adar
3,7191,0,0.0,91,adamic_adar
3,7281,0,0.0,92,adamic_adar
3,7327,0,0.0,93,adamic_adar
3,7623,0,0.0,94,adamic_adar
3,7719,0,0.0,95,adamic_adar
3,7796,0,0.0,96,adamic_adar
3,7848,0,0.0,97,adamic_adar
3,7878,0,0.0,98,adamic_adar
3,8007,0,0.0,99,adamic_adar
3,8048,0,0.0,100,adamic_adar
3,8055,0,0.0,101,adamic_adar
3,8057,0,0.0,102,adamic_adar
3,8058,0,0.0,103,adamic_adar
3,8134,0,0.0,104,adamic_adar
3,8226,0,0.0,105,adamic_adar
4,75,1,1.34420049,1,adamic_adar
4,296,0,0.90901981,2,adamic_adar
4,415,1,0.8587407,3,adamic_adar
4,38,1,0.84084131,4,adamic_adar
4,606,1,0.78428329,5,adamic_adar
4,3,0,0.76063011,6,adamic_adar
4,650,1,0.69615357,7,adamic_adar
4,657,0,0.5289635,8,adamic_adar
4,428,0,0.48595579,9,adamic_adar
4,844,0,0.42936144,10,adamic_adar
4,30,1,0.42313114,11,adamic_adar
4,640,0,0.41665343,12,adamic_adar
4,1644,0,0.20355592,13,adamic_adar
4,1820,0,0.20355592,14,adamic_adar
4,1585,0,0.20178267,15,adamic_adar
4,213,0,0.0,16,adamic_adar
4,283,0,0.0,17,adamic_adar
4,337,0,0.0,18,adamic_adar
4,372,0,0.0,19,adamic_adar
4,393,0,0.0,20,adamic_adar
4,909,0,0.0,21,adamic_adar
4,935,0,0.0,22,adamic_adar
4,950,0,0.0,23,adamic_adar
4,976,0,0.0,24,adamic_adar
4,1012,0,0.0,25,adamic_adar
4,1174,0,0.0,26,adamic_adar
4,1295,0,0.0,27,adamic_adar
4,1323,0,0.0,28,adamic_adar
4,1350,0,0.0,29,adamic_adar
4,1490,0,0.0,30,adamic_adar
4,1611,0,0.0,31,adamic_adar
4,1813,0,0.0,32,adamic_adar
4,1816,0,0.0,33,adamic_adar
4,1928,0,0.0,34,adamic_adar
4,1960,0,0.0,35,adamic_adar
4,2153,0,0.0,36,adamic_adar
4,2210,0,0.0,37,adamic_adar
4,2234,0,0.0,38,adamic_adar
4,2462,0,0.0,39,adamic_adar
4,2475,0,0.0,40,adamic_adar
4,2543,0,0.0,41,adamic_adar
4,2658,0,0.0,42,adamic_adar
4,2759,0,0.0,43,adamic_adar
4,2827,0,0.0,44,adamic_adar
4,2966,0,0.0,45,adamic_adar
4,3093,0,0.0,46,adamic_adar
4,3124,0,0.0,47,adamic_adar
4,3151,0,0.0,48,adamic_adar
4,3181,0,0.0,49,adamic_adar
4,3216,0,0.0,50,adamic_adar
4,3235,0,0.0,51,adamic_adar
4,3253,0,0.0,52,adamic_adar
4,3293,0,0.0,53,adamic_adar
4,3322,0,0.0,54,adamic_adar
4,3391,0,0.0,55,adamic_adar
4,3440,0,0.0,56,adamic_adar
4,3563,0,0.0,57,adamic_adar
4,3619,0,0.0,58,adamic_adar
4,3802,0,0.0,59,adamic_adar
4,3905,0,0.0,60,adamic_adar
4,3927,0,0.0,61,adamic_adar
4,3963,0,0.0,62,adamic_adar
4,3980,0,0.0,63,adamic_adar
4,4049,0,0.0,64,adamic_adar
4,4245,0,0.0,65,adamic_adar
4,4597,0,0.0,66,adamic_adar
4,4707,0,0.0,67,adamic_adar
4,4883,0,0.0,68,adamic_adar
4,4970,0,0.0,69,adamic_adar
4,5081,0,0.0,70,adamic_adar
4,5106,0,0.0,71,adamic_adar
4,5117,0,0.0,72,adamic_adar
4,5180,0,0.0,73,adamic_adar
4,5481,0,0.0,74,adamic_adar
4,5675,0,0.0,75,adamic_adar
4,5729,0,0.0,76,adamic_adar
4,5764,0,0.0,77,adamic_adar
4,5853,0,0.0,78,adamic_adar
4,5897,0,0.0,79,adamic_adar
4,5995,0,0.0,80,adamic_adar
4,6015,0,0.0,81,adamic_adar
4,6109,0,0.0,82,adamic_adar
4,6114,0,0.0,83,adamic_adar
4,6168,0,0.0,84,adamic_adar
4,6294,0,0.0,85,adamic_adar
4,6305,0,0.0,86,adamic_adar
4,6408,0,0.0,87,adamic_adar
4,6409,0,0.0,88,adamic_adar
4,6445,0,0.0,89,adamic_adar
4,6467,0,0.0,90,adamic_adar
4,6497,0,0.0,91,adamic_adar
4,6534,0,0.0,92,adamic_adar
4,6582,0,0.0,93,adamic_adar
4,6646,0,0.0,94,adamic_adar
4,7189,0,0.0,95,adamic_adar
4,7220,0,0.0,96,adamic_adar
4,7240,0,0.0,97,adamic_adar
4,7491,0,0.0,98,adamic_adar
4,7649,0,0.0,99,adamic_adar
4,7706,0,0.0,100,adamic_adar
4,7734,0,0.0,101,adamic_adar
4,7767,0,0.0,102,adamic_adar
4,7813,0,0.0,103,adamic_adar
4,8025,0,0.0,104,adamic_adar
4,8172,0,0.0,105,adamic_adar
4,8277,0,0.0,106,adamic_adar
5,8,1,3.91872803,1,adamic_adar
5,10,1,3.35986244,2,adamic_adar
5,153,1,0.74539186,3,adamic_adar
5,157,0,0.51621256,4,adamic_adar
5,163,1,0.41054977,5,adamic_adar
5,590,0,0.41054977,6,adamic_adar
5,492,0,0.20544282,7,adamic_adar
5,93,1,0.18033688,8,adamic_adar
5,405,0,0.18033688,9,adamic_adar
5,1218,0,0.18033688,10,adamic_adar
5,418,0,0.0,11,adamic_adar
5,717,0,0.0,12,adamic_adar
5,842,0,0.0,13,adamic_adar
5,883,0,0.0,14,adamic_adar
5,1108,0,0.0,15,adamic_adar
5,1114,0,0.0,16,adamic_adar
5,1212,0,0.0,17,adamic_adar
5,1418,0,0.0,18,adamic_adar
5,1435,0,0.0,19,adamic_adar
5,1445,0,0.0,20,adamic_adar
5,1876,0,0.0,21,adamic_adar
5,1966,0,0.0,22,adamic_adar
5,2034,0,0.0,23,adamic_adar
5,2133,0,0.0,24,adamic_adar
5,2317,0,0.0,25,adamic_adar
5,2330,0,0.0,26,adamic_adar
5,2345,0,0.0,27,adamic_adar
5,2390,0,0.0,28,adamic_adar
5,2424,0,0.0,29,adamic_adar
5,2500,0,0.0,30,adamic_adar
5,2514,0,0.0,31,adamic_adar
5,2550,0,0.0,32,adamic_adar
5,2556,0,0.0,33,adamic_adar
5,2617,0,0.0,34,adamic_adar
5,2741,0,0.0,35,adamic_adar
5,2765,0,0.0,36,adamic_adar
5,2841,0,0.0,37,adamic_adar
5,2905,0,0.0,38,adamic_adar
5,2930,0,0.0,39,adamic_adar
5,2985,0,0.0,40,adamic_adar
5,3174,0,0.0,41,adamic_adar
5,3221,0,0.0,42,adamic_adar
5,3239,0,0.0,43,adamic_adar
5,3260,0,0.0,44,adamic_adar
5,3340,0,0.0,45,adamic_adar
5,3408,0,0.0,46,adamic_adar
5,3498,0,0.0,47,adamic_adar
5,3511,0,0.0,48,adamic_adar
5,3565,0,0.0,49,adamic_adar
5,3639,0,0.0,50,adamic_adar
5,3932,0,0.0,51,adamic_adar
5,4155,0,0.0,52,adamic_adar
5,4246,0,0.0,53,adamic_adar
5,4290,0,0.0,54,adamic_adar
5,4552,0,0.0,55,adamic_adar
5,4557,0,0.0,56,adamic_adar
5,4619,0,0.0,57,adamic_adar
5,4688,0,0.0,58,adamic_adar
5,4711,0,0.0,59,adamic_adar
5,4767,0,0.0,60,adamic_adar
5,4798,0,0.0,61,adamic_adar
5,4821,0,0.0,62,adamic_adar
5,5039,0,0.0,63,adamic_adar
5,5047,0,0.0,64,adamic_adar
5,5089,0,0.0,65,adamic_adar
5,5154,0,0.0,66,adamic_adar
5,5187,0,0.0,67,adamic_adar
5,5198,0,0.0,68,adamic_adar
5,5229,0,0.0,69,adamic_adar
5,5342,0,0.0,70,adamic_adar
5,5478,0,0.0,71,adamic_adar
5,5563,0,0.0,72,adamic_adar
5,5678,0,0.0,73,adamic_adar
5,5691,0,0.0,74,adamic_adar
5,5855,0,0.0,75,adamic_adar
5,5895,0,0.0,76,adamic_adar
5,5896,0,0.0,77,adamic_adar
5,5933,0,0.0,78,adamic_adar
5,6219,0,0.0,79,adamic_adar
5,6264,0,0.0,80,adamic_adar
5,6281,0,0.0,81,adamic_adar
5,6306,0,0.0,82,adamic_adar
5,6328,0,0.0,83,adamic_adar
5,6388,0,0.0,84,adamic_adar
5,6578,0,0.0,85,adamic_adar
5,6660,0,0.0,86,adamic_adar
5,6726,0,0.0,87,adamic_adar
5,6729,0,0.0,88,adamic_adar
5,6766,0,0.0,89,adamic_adar
5,6963,0,0.0,90,adamic_adar
5,6974,0,0.0,91,adamic_adar
5,7074,0,0.0,92,adamic_adar
5,7149,0,0.0,93,adamic_adar
5,7238,0,0.0,94,adamic_adar
5,7240,0,0.0,95,adamic_adar
5,7253,0,0.0,96,adamic_adar
5,7304,0,0.0,97,adamic_adar
5,7483,0,0.0,98,adamic_adar
5,7678,0,0.0,99,adamic_adar
5,7781,0,0.0,100,adamic_adar
5,7814,0,0.0,101,adamic_adar
5,7941,0,0.0,102,adamic_adar
5,8043,0,0.0,103,adamic_adar
5,8068,0,0.0,104,adamic_adar
5,8289,0,0.0,105,adamic_adar
6,94,1,9.74039183,1,adamic_adar
6,922,1,9.68204328,2,adamic_adar
6,1428,1,9.10975702,3,adamic_adar
6,171,1,8.54774075,4,adamic_adar
6,19,1,8.00437363,5,adamic_adar
6,55,1,7.99693819,6,adamic_adar
6,127,1,7.56252019,7,adamic_adar
6,1487,1,6.65779373,8,adamic_adar
6,50,1,5.71361433,9,adamic_adar
6,1201,0,5.67864102,10,adamic_adar
6,259,1,4.04255868,11,adamic_adar
6,147,1,3.70994791,12,adamic_adar
6,1441,1,3.62674447,13,adamic_adar
6,1497,1,3.47890344,14,adamic_adar
6,243,1,3.40405647,15,adamic_adar
6,1160,1,3.26059408,16,adamic_adar
6,1293,0,3.15126063,17,adamic_adar
6,545,1,2.93655704,18,adamic_adar
6,739,1,2.91609063,19,adamic_adar
6,956,0,2.85217303,20,adamic_adar
6,1062,1,2.79959469,21,adamic_adar
6,564,1,2.70979097,22,adamic_adar
6,1022,1,2.70624319,23,adamic_adar
6,370,1,2.67330044,24,adamic_adar
6,252,1,2.65513944,25,adamic_adar
6,586,1,2.38609596,26,adamic_adar
6,1787,1,2.24245256,27,adamic_adar
6,791,1,2.22798604,28,adamic_adar
6,66,0,2.13225388,29,adamic_adar
6,373,1,2.03115861,30,adamic_adar
6,1652,1,1.93524631,31,adamic_adar
6,972,1,1.87992339,32,adamic_adar
6,8290,1,1.82164688,33,adamic_adar
6,216,1,1.81797204,34,adamic_adar
6,1035,1,1.59628652,35,adamic_adar
6,1918,0,1.4887716,36,adamic_adar
6,258,1,1.48686482,37,adamic_adar
6,592,1,1.44769296,38,adamic_adar
6,175,1,1.44483952,39,adamic_adar
6,3787,0,1.42409445,40,adamic_adar
6,1783,1,1.42265205,41,adamic_adar
6,1032,1,1.41983893,42,adamic_adar
6,428,1,1.41920075,43,adamic_adar
6,300,1,1.39023753,44,adamic_adar
6,966,1,1.34014127,45,adamic_adar
6,433,1,1.30261191,46,adamic_adar
6,616,1,1.29963175,47,adamic_adar
6,589,1,1.26287619,48,adamic_adar
6,1513,1,1.19837604,49,adamic_adar
6,1705,0,1.1910995,50,adamic_adar
6,717,1,1.18942516,51,adamic_adar
6,566,1,1.0663491,52,adamic_adar
6,979,1,1.01033027,53,adamic_adar
6,1007,1,0.99748859,54,adamic_adar
6,700,1,0.9835311,55,adamic_adar
6,1156,1,0.96773356,56,adamic_adar
6,5226,0,0.93828073,57,adamic_adar
6,6270,0,0.90206858,58,adamic_adar
6,1367,0,0.82521959,59,adamic_adar
6,1751,0,0.79922611,60,adamic_adar
6,1982,1,0.77295687,61,adamic_adar
6,4448,0,0.72615507,62,adamic_adar
6,567,1,0.70513418,63,adamic_adar
6,4349,0,0.68848142,64,adamic_adar
6,3433,0,0.68606782,65,adamic_adar
6,378,1,0.62475254,66,adamic_adar
6,7699,0,0.59276671,67,adamic_adar
6,6780,0,0.59273975,68,adamic_adar
6,1600,0,0.58402082,69,adamic_adar
6,392,1,0.55494303,70,adamic_adar
6,3284,0,0.51115175,71,adamic_adar
6,6993,0,0.44103248,72,adamic_adar
6,4009,0,0.37479625,73,adamic_adar
6,802,1,0.35084026,74,adamic_adar
6,1507,1,0.34244814,75,adamic_adar
6,3892,1,0.31277419,76,adamic_adar
6,2163,0,0.24524606,77,adamic_adar
6,694,1,0.2263037,78,adamic_adar
6,2020,0,0.22509082,79,adamic_adar
6,4777,0,0.21859304,80,adamic_adar
6,3916,0,0.21810406,81,adamic_adar
6,3155,0,0.21443402,82,adamic_adar
6,7839,0,0.19777519,83,adamic_adar
6,4134,1,0.18072106,84,adamic_adar
6,6765,1,0.18072106,85,adamic_adar
6,3528,0,0.1758404,86,adamic_adar
6,830,0,0.17563173,87,adamic_adar
6,2695,0,0.17280417,88,adamic_adar
6,3547,0,0.17280417,89,adamic_adar
6,3772,0,0.17280417,90,adamic_adar
6,4913,0,0.17046032,91,adamic_adar
6,5965,0,0.17046032,92,adamic_adar
6,2843,1,0.15657099,93,adamic_adar
6,3806,0,0.15657099,94,adamic_adar
6,3912,0,0.15620321,95,adamic_adar
6,190,0,0.0,96,adamic_adar
6,480,0,0.0,97,adamic_adar
6,517,0,0.0,98,adamic_adar
6,519,0,0.0,99,adamic_adar
6,573,0,0.0,100,adamic_adar
6,1226,0,0.0,101,adamic_adar
6,1430,0,0.0,102,adamic_adar
6,1930,0,0.0,103,adamic_adar
6,2167,0,0.0,104,adamic_adar
6,2420,0,0.0,105,adamic_adar
6,2428,0,0.0,106,adamic_adar
6,2446,0,0.0,107,adamic_adar
6,2447,0,0.0,108,adamic_adar
6,2519,0,0.0,109,adamic_adar
6,2632,0,0.0,110,adamic_adar
6,2648,0,0.0,111,adamic_adar
6,2882,0,0.0,112,adamic_adar
6,2969,0,0.0,113,adamic_adar
6,3118,0,0.0,114,adamic_adar
6,3374,0,0.0,115,adamic_adar
6,3382,0,0.0,116,adamic_adar
6,3737,0,0.0,117,adamic_adar
6,3742,0,0.0,118,adamic_adar
6,3792,0,0.0,119,adamic_adar
6,4005,0,0.0,120,adamic_adar
6,4106,0,0.0,121,adamic_adar
6,4229,0,0.0,122,adamic_adar
6,4255,0,0.0,123,adamic_adar
6,4284,0,0.0,124,adamic_adar
6,4329,0,0.0,125,adamic_adar
6,4492,0,0.0,126,adamic_adar
6,4607,0,0.0,127,adamic_adar
6,4741,0,0.0,128,adamic_adar
6,4836,0,0.0,129,adamic_adar
6,5084,0,0.0,130,adamic_adar
6,5160,0,0.0,131,adamic_adar
6,5467,0,0.0,132,adamic_adar
6,5682,0,0.0,133,adamic_adar
6,5794,0,0.0,134,adamic_adar
6,5946,0,0.0,135,adamic_adar
6,6002,0,0.0,136,adamic_adar
6,6275,0,0.0,137,adamic_adar
6,6393,0,0.0,138,adamic_adar
6,6429,0,0.0,139,adamic_adar
6,6460,0,0.0,140,adamic_adar
6,6580,0,0.0,141,adamic_adar
6,6697,0,0.0,142,adamic_adar
6,6705,0,0.0,143,adamic_adar
6,6726,0,0.0,144,adamic_adar
6,6867,0,0.0,145,adamic_adar
6,6996,0,0.0,146,adamic_adar
6,7018,0,0.0,147,adamic_adar
6,7243,0,0.0,148,adamic_adar
6,7279,0,0.0,149,adamic_adar
6,7315,0,0.0,150,adamic_adar
6,7427,0,0.0,151,adamic_adar
6,7653,0,0.0,152,adamic_adar
6,7705,0,0.0,153,adamic_adar
6,7729,0,0.0,154,adamic_adar
6,7933,0,0.0,155,adamic_adar
6,7944,0,0.0,156,adamic_adar
6,8012,0,0.0,157,adamic_adar
6,8035,0,0.0,158,adamic_adar
6,8206,0,0.0,159,adamic_adar
6,8266,0,0.0,160,adamic_adar
7,28,1,2.06196306,1,adamic_adar
7,282,0,0.44137785,2,adamic_adar
7,228,1,0.3857797,3,adamic_adar
7,2508,0,0.21443402,4,adamic_adar
7,8294,0,0.21443402,5,adamic_adar
7,1084,0,0.19802545,6,adamic_adar
7,2211,0,0.19195751,7,adamic_adar
7,30,1,0.18033688,8,adamic_adar
7,61,1,0.18033688,9,adamic_adar
7,93,1,0.18033688,10,adamic_adar
7,691,0,0.18033688,11,adamic_adar
7,424,0,0.0,12,adamic_adar
7,580,0,0.0,13,adamic_adar
7,582,0,0.0,14,adamic_adar
7,610,0,0.0,15,adamic_adar
7,842,0,0.0,16,adamic_adar
7,1039,0,0.0,17,adamic_adar
7,1105,0,0.0,18,adamic_adar
7,1328,0,0.0,19,adamic_adar
7,1392,0,0.0,20,adamic_adar
7,1433,0,0.0,21,adamic_adar
7,1457,0,0.0,22,adamic_adar
7,1486,0,0.0,23,adamic_adar
7,1494,0,0.0,24,adamic_adar
7,1592,0,0.0,25,adamic_adar
7,1670,0,0.0,26,adamic_adar
7,1770,0,0.0,27,adamic_adar
7,1921,0,0.0,28,adamic_adar
7,1951,0,0.0,29,adamic_adar
7,2003,0,0.0,30,adamic_adar
7,2042,0,0.0,31,adamic_adar
7,2087,0,0.0,32,adamic_adar
7,2133,0,0.0,33,adamic_adar
7,2241,0,0.0,34,adamic_adar
7,2268,0,0.0,35,adamic_adar
7,2278,0,0.0,36,adamic_adar
7,2354,0,0.0,37,adamic_adar
7,2438,0,0.0,38,adamic_adar
7,2566,0,0.0,39,adamic_adar
7,2612,0,0.0,40,adamic_adar
7,2715,0,0.0,41,adamic_adar
7,2739,0,0.0,42,adamic_adar
7,2821,0,0.0,43,adamic_adar
7,3083,0,0.0,44,adamic_adar
7,3313,0,0.0,45,adamic_adar
7,3399,0,0.0,46,adamic_adar
7,3437,0,0.0,47,adamic_adar
7,3470,0,0.0,48,adamic_adar
7,3479,0,0.0,49,adamic_adar
7,3629,0,0.0,50,adamic_adar
7,3696,0,0.0,51,adamic_adar
7,3700,0,0.0,52,adamic_adar
7,3822,0,0.0,53,adamic_adar
7,3867,0,0.0,54,adamic_adar
7,3875,0,0.0,55,adamic_adar
7,3942,0,0.0,56,adamic_adar
7,4185,0,0.0,57,adamic_adar
7,4326,0,0.0,58,adamic_adar
7,4331,0,0.0,59,adamic_adar
7,4360,0,0.0,60,adamic_adar
7,4408,0,0.0,61,adamic_adar
7,4638,0,0.0,62,adamic_adar
7,4744,0,0.0,63,adamic_adar
7,5044,0,0.0,64,adamic_adar
7,5111,0,0.0,65,adamic_adar
7,5273,0,0.0,66,adamic_adar
7,5281,0,0.0,67,adamic_adar
7,5478,0,0.0,68,adamic_adar
7,5481,0,0.0,69,adamic_adar
7,5558,0,0.0,70,adamic_adar
7,5651,0,0.0,71,adamic_adar
7,5670,0,0.0,72,adamic_adar
7,5684,0,0.0,73,adamic_adar
7,5718,0,0.0,74,adamic_adar
7,5822,0,0.0,75,adamic_adar
7,5884,0,0.0,76,adamic_adar
7,6002,0,0.0,77,adamic_adar
7,6105,0,0.0,78,adamic_adar
7,6374,0,0.0,79,adamic_adar
7,6530,0,0.0,80,adamic_adar
7,6534,0,0.0,81,adamic_adar
7,6590,0,0.0,82,adamic_adar
7,6700,0,0.0,83,adamic_adar
7,6703,0,0.0,84,adamic_adar
7,6791,0,0.0,85,adamic_adar
7,6841,0,0.0,86,adamic_adar
7,6886,0,0.0,87,adamic_adar
7,6981,0,0.0,88,adamic_adar
7,7080,0,0.0,89,adamic_adar
7,7137,0,0.0,90,adamic_adar
7,7188,0,0.0,91,adamic_adar
7,7279,0,0.0,92,adamic_adar
7,7407,0,0.0,93,adamic_adar
7,7431,0,0.0,94,adamic_adar
7,7561,0,0.0,95,adamic_adar
7,7593,0,0.0,96,adamic_adar
7,7637,0,0.0,97,adamic_adar
7,7650,0,0.0,98,adamic_adar
7,7664,0,0.0,99,adamic_adar
7,7802,0,0.0,100,adamic_adar
7,7803,0,0.0,101,adamic_adar
7,7842,0,0.0,102,adamic_adar
7,7923,0,0.0,103,adamic_adar
7,8064,0,0.0,104,adamic_adar
7,8292,0,0.0,105,adamic_adar
8,282,1,10.58713414,1,adamic_adar
8,319,1,8.1678137,2,adamic_adar
8,178,1,6.15821717,3,adamic_adar
8,182,1,5.83019982,4,adamic_adar
8,659,1,5.50902655,5,adamic_adar
8,439,1,5.2410991,6,adamic_adar
8,817,1,5.04688715,7,adamic_adar
8,152,1,4.36219488,8,adamic_adar
8,214,1,4.2557175,9,adamic_adar
8,54,1,3.80435771,10,adamic_adar
8,135,1,3.77231498,11,adamic_adar
8,75,1,3.72073029,12,adamic_adar
8,348,1,3.32159208,13,adamic_adar
8,677,1,2.98184294,14,adamic_adar
8,636,1,2.9053088,15,adamic_adar
8,844,1,2.56054848,16,adamic_adar
8,674,1,2.41617387,17,adamic_adar
8,440,1,2.16223726,18,adamic_adar
8,624,1,2.11467166,19,adamic_adar
8,428,1,1.74040643,20,adamic_adar
8,657,1,1.73557189,21,adamic_adar
8,715,1,1.70695928,22,adamic_adar
8,524,1,1.69247071,23,adamic_adar
8,604,1,1.62817248,24,adamic_adar
8,274,1,1.51287939,25,adamic_adar
8,216,1,1.37497461,26,adamic_adar
8,105,0,1.30172016,27,adamic_adar
8,627,1,1.22231309,28,adamic_adar
8,868,1,1.15096066,29,adamic_adar
8,695,0,1.09610943,30,adamic_adar
8,514,1,1.01391623,31,adamic_adar
8,390,1,0.99050645,32,adamic_adar
8,810,1,0.96196504,33,adamic_adar
8,866,1,0.90669583,34,adamic_adar
8,567,1,0.89253694,35,adamic_adar
8,3439,0,0.85867321,36,adamic_adar
8,607,1,0.80243139,37,adamic_adar
8,1485,0,0.77810514,38,adamic_adar
8,353,0,0.66779525,39,adamic_adar
8,581,1,0.66544476,40,adamic_adar
8,3144,0,0.57785126,41,adamic_adar
8,8174,0,0.57178026,42,adamic_adar
8,3967,0,0.55446711,43,adamic_adar
8,8284,1,0.50137338,44,adamic_adar
8,2922,0,0.44269761,45,adamic_adar
8,1751,0,0.42864674,46,adamic_adar
8,1419,0,0.40485541,47,adamic_adar
8,2410,0,0.39116519,48,adamic_adar
8,3351,0,0.39075174,49,adamic_adar
8,2435,0,0.36012691,50,adamic_adar
8,2646,0,0.34325705,51,adamic_adar
8,819,0,0.32845874,52,adamic_adar
8,309,0,0.28126641,53,adamic_adar
8,2116,0,0.26118926,54,adamic_adar
8,752,0,0.25694917,55,adamic_adar
8,1696,0,0.20355592,56,adamic_adar
8,3059,0,0.19538906,57,adamic_adar
8,449,0,0.18983047,58,adamic_adar
8,5947,0,0.18668606,59,adamic_adar
8,1653,0,0.15657099,60,adamic_adar
8,395,0,0.0,61,adamic_adar
8,467,0,0.0,62,adamic_adar
8,552,0,0.0,63,adamic_adar
8,1466,0,0.0,64,adamic_adar
8,1502,0,0.0,65,adamic_adar
8,1668,0,0.0,66,adamic_adar
8,1720,0,0.0,67,adamic_adar
8,1796,0,0.0,68,adamic_adar
8,1944,0,0.0,69,adamic_adar
8,2041,0,0.0,70,adamic_adar
8,2050,0,0.0,71,adamic_adar
8,2287,0,0.0,72,adamic_adar
8,2467,0,0.0,73,adamic_adar
8,2683,0,0.0,74,adamic_adar
8,2788,0,0.0,75,adamic_adar
8,2949,0,0.0,76,adamic_adar
8,3072,0,0.0,77,adamic_adar
8,3094,0,0.0,78,adamic_adar
8,3107,0,0.0,79,adamic_adar
8,3273,0,0.0,80,adamic_adar
8,3285,0,0.0,81,adamic_adar
8,3600,0,0.0,82,adamic_adar
8,3603,0,0.0,83,adamic_adar
8,3695,0,0.0,84,adamic_adar
8,3705,0,0.0,85,adamic_adar
8,3742,0,0.0,86,adamic_adar
8,3893,0,0.0,87,adamic_adar
8,3894,0,0.0,88,adamic_adar
8,3900,0,0.0,89,adamic_adar
8,3933,0,0.0,90,adamic_adar
8,4038,0,0.0,91,adamic_adar
8,4116,0,0.0,92,adamic_adar
8,4142,0,0.0,93,adamic_adar
8,4189,0,0.0,94,adamic_adar
8,4727,0,0.0,95,adamic_adar
8,4738,0,0.0,96,adamic_adar
8,4867,0,0.0,97,adamic_adar
8,4876,0,0.0,98,adamic_adar
8,4977,0,0.0,99,adamic_adar
8,5019,0,0.0,100,adamic_adar
8,5204,0,0.0,101,adamic_adar
8,5474,0,0.0,102,adamic_adar
8,5611,0,0.0,103,adamic_adar
